user_id,cashback_perdido_mes,top_categoria_perdida,monto_top_categoria
USR-09171,5.94,retiro_cajero,5.94
USR-09173,0.0,ninguna,0.0
USR-09174,0.0,ninguna,0.0
USR-09175,17.02,supermercado,17.02
USR-09178,87.77,gobierno,87.77
USR-09179,1.43,restaurante,1.43
USR-09180,0.0,ninguna,0.0
USR-09182,0.0,ninguna,0.0
USR-09183,0.0,ninguna,0.0
USR-09187,0.0,ninguna,0.0
USR-09188,0.88,transporte,0.88
USR-09189,11.05,gobierno,6.38
USR-09192,19.13,gobierno,9.62
USR-09194,0.0,ninguna,0.0
USR-09198,0.0,ninguna,0.0
USR-09200,0.0,ninguna,0.0
USR-09201,0.0,ninguna,0.0
USR-09203,3.16,ropa_accesorios,3.16
USR-09208,10.62,transporte,7.68
USR-09212,1.15,supermercado,1.15
USR-09213,19.11,supermercado,19.11
USR-09216,21.19,ropa_accesorios,12.5
USR-09218,73.0,supermercado,73.0
USR-09219,48.82,supermercado,48.82
USR-09221,0.0,ninguna,0.0
USR-09222,205.32,transporte,145.66
USR-09224,2.79,restaurante,2.79
USR-09227,0.0,ninguna,0.0
USR-09228,40.21,supermercado,22.59
USR-09230,52.24,salud,21.49
USR-09231,0.0,ninguna,0.0
USR-09234,0.0,ninguna,0.0
USR-09238,39.37,viajes,39.37
USR-09240,0.0,ninguna,0.0
USR-09242,12.0,restaurante,7.6
USR-09243,48.25,viajes,48.25
USR-09244,22.97,ropa_accesorios,18.79
USR-09251,51.13,salud,17.86
USR-09252,0.0,ninguna,0.0
USR-09256,17.54,supermercado,17.54
USR-09257,22.52,supermercado,13.87
USR-09258,51.01,restaurante,27.93
USR-09259,54.37,ropa_accesorios,36.84
USR-09261,0.0,ninguna,0.0
USR-09263,4.59,ropa_accesorios,4.59
USR-09264,0.0,ninguna,0.0
USR-09266,0.0,ninguna,0.0
USR-09267,41.99,restaurante,41.99
USR-09268,20.22,restaurante,8.81
USR-09270,2.96,retiro_cajero,2.96
USR-09271,26.22,restaurante,19.27
USR-09272,0.0,ninguna,0.0
USR-09275,8.23,entretenimiento,8.23
USR-09281,5.81,restaurante,5.81
USR-09283,15.65,transporte,13.69
USR-09286,8.06,educacion,8.06
USR-09287,10.65,entretenimiento,10.65
USR-09289,8.88,supermercado,8.88
USR-09291,11.38,supermercado,5.25
USR-09293,0.0,ninguna,0.0
USR-09296,17.93,restaurante,17.93
USR-09297,43.7,supermercado,43.7
USR-09298,319.89,supermercado,134.13
USR-09301,0.0,ninguna,0.0
USR-09305,2.17,supermercado,2.17
USR-09307,439.84,hogar,128.64
USR-09308,124.76,tecnologia,124.76
USR-09309,0.0,ninguna,0.0
USR-09314,0.0,ninguna,0.0
USR-09315,11.85,restaurante,11.85
USR-09322,25.78,tecnologia,25.78
USR-09323,47.46,ropa_accesorios,47.46
USR-09324,16.75,educacion,9.26
USR-09325,9.6,transporte,9.6
USR-09327,0.0,ninguna,0.0
USR-09328,0.0,ninguna,0.0
USR-09329,32.67,gobierno,32.67
USR-09330,17.43,restaurante,17.43
USR-09333,0.0,ninguna,0.0
USR-09334,35.91,supermercado,35.91
USR-09338,12.88,supermercado,12.35
USR-09340,0.0,ninguna,0.0
USR-09341,0.0,ninguna,0.0
USR-09342,14.46,retiro_cajero,12.96
USR-09343,0.0,ninguna,0.0
USR-09344,3.25,supermercado,3.25
USR-09345,15.07,transporte,13.01
USR-09346,39.08,supermercado,19.64
USR-09347,0.0,ninguna,0.0
USR-09348,69.03,entretenimiento,39.63
USR-09350,0.0,ninguna,0.0
USR-09351,0.0,ninguna,0.0
USR-09353,136.18,restaurante,79.65
USR-09354,13.66,salud,13.66
USR-09355,16.39,entretenimiento,16.39
USR-09357,92.67,hogar,92.67
USR-09358,30.69,salud,16.78
USR-09359,0.0,ninguna,0.0
USR-09360,18.75,restaurante,18.75
USR-09364,12.36,restaurante,12.36
USR-09366,11.73,transporte,11.73
USR-09367,0.0,ninguna,0.0
USR-09368,14.44,restaurante,14.44
USR-09369,2.9,entretenimiento,2.9
USR-09371,126.48,gobierno,99.16
USR-09372,0.0,ninguna,0.0
USR-09373,41.97,restaurante,24.39
USR-09374,0.0,ninguna,0.0
USR-09375,0.0,ninguna,0.0
USR-09378,84.23,hogar,84.23
USR-09381,7.0,supermercado,7.0
USR-09383,2.55,entretenimiento,2.55
USR-09384,0.0,ninguna,0.0
USR-09393,0.0,ninguna,0.0
USR-09398,0.0,ninguna,0.0
USR-09400,0.0,ninguna,0.0
USR-09402,4.39,retiro_cajero,4.39
USR-09403,55.77,supermercado,32.55
USR-09404,0.0,ninguna,0.0
USR-09405,127.33,tecnologia,127.33
USR-09408,0.0,ninguna,0.0
USR-09409,87.57,hogar,87.57
USR-09410,0.0,ninguna,0.0
USR-09411,102.87,transporte,102.87
USR-09412,28.81,servicios_digitales,10.15
USR-09413,0.0,ninguna,0.0
USR-09414,0.0,ninguna,0.0
USR-09415,0.0,ninguna,0.0
USR-09420,0.0,ninguna,0.0
USR-09421,14.24,salud,14.24
USR-09423,27.5,supermercado,14.47
USR-09424,85.02,transporte,85.02
USR-09427,50.85,supermercado,23.87
USR-09428,0.0,ninguna,0.0
USR-09431,11.76,restaurante,11.76
USR-09432,0.0,ninguna,0.0
USR-09436,27.97,transporte,18.42
USR-09438,11.71,supermercado,11.71
USR-09439,35.37,restaurante,18.47
USR-09442,10.13,gobierno,10.13
USR-09443,8.67,transporte,8.67
USR-09444,1.7,retiro_cajero,1.7
USR-09445,0.0,ninguna,0.0
USR-09449,73.63,entretenimiento,73.63
USR-09452,12.7,restaurante,7.91
USR-09453,18.63,supermercado,18.63
USR-09454,24.86,ropa_accesorios,17.88
USR-09455,86.2,salud,68.03
USR-09456,0.0,ninguna,0.0
USR-09458,7.68,transporte,7.68
USR-09459,19.91,ropa_accesorios,5.12
USR-09461,5.24,ropa_accesorios,5.24
USR-09463,13.57,restaurante,13.57
USR-09466,0.0,ninguna,0.0
USR-09468,19.83,gobierno,14.76
USR-09475,0.0,ninguna,0.0
USR-09478,0.0,ninguna,0.0
USR-09479,0.0,ninguna,0.0
USR-09480,24.99,restaurante,19.36
USR-09482,18.08,supermercado,18.08
USR-09486,12.81,restaurante,12.81
USR-09487,6.66,supermercado,6.66
USR-09488,0.0,ninguna,0.0
USR-09491,0.0,ninguna,0.0
USR-09492,0.0,ninguna,0.0
USR-09494,144.21,restaurante,92.51
USR-09496,25.68,supermercado,25.68
USR-09497,0.0,ninguna,0.0
USR-09498,14.53,supermercado,14.53
USR-09499,12.45,retiro_cajero,12.45
USR-09501,33.13,entretenimiento,14.3
USR-09502,0.0,ninguna,0.0
USR-09503,2.8,supermercado,2.8
USR-09506,64.79,viajes,28.42
USR-09508,0.0,ninguna,0.0
USR-09515,0.0,ninguna,0.0
USR-09516,16.07,ropa_accesorios,16.07
USR-09517,0.0,ninguna,0.0
USR-09521,53.19,transporte,18.45
USR-09523,0.0,ninguna,0.0
USR-09524,15.61,restaurante,10.49
USR-09525,134.48,transporte,134.48
USR-09528,0.0,ninguna,0.0
USR-09529,0.0,ninguna,0.0
USR-09530,0.0,ninguna,0.0
USR-09531,0.0,ninguna,0.0
USR-09532,0.0,ninguna,0.0
USR-09537,11.67,entretenimiento,11.35
USR-09541,0.0,ninguna,0.0
USR-09542,195.63,supermercado,111.55
USR-09544,0.0,ninguna,0.0
USR-09545,8.4,transporte,8.4
USR-09549,27.27,entretenimiento,17.8
USR-09550,21.51,entretenimiento,21.51
USR-09552,0.0,ninguna,0.0
USR-09553,0.0,ninguna,0.0
USR-09555,0.0,ninguna,0.0
USR-09557,0.0,ninguna,0.0
USR-09558,26.41,gobierno,15.68
USR-09559,0.0,ninguna,0.0
USR-09561,24.59,entretenimiento,15.64
USR-09562,22.08,transporte,16.96
USR-09567,23.85,restaurante,14.36
USR-09568,12.09,restaurante,12.09
USR-09573,10.97,restaurante,10.97
USR-09575,0.0,ninguna,0.0
USR-09576,7.03,restaurante,7.03
USR-09577,50.97,supermercado,23.84
USR-09578,50.1,supermercado,23.73
USR-09579,17.24,supermercado,10.07
USR-09583,0.0,ninguna,0.0
USR-09584,3.79,restaurante,3.79
USR-09585,132.52,viajes,132.52
USR-09588,2.77,restaurante,2.77
USR-09590,0.0,ninguna,0.0
USR-09592,10.21,supermercado,8.22
USR-09593,0.0,ninguna,0.0
USR-09597,130.4,transporte,130.4
USR-09599,0.0,ninguna,0.0
USR-09600,19.88,supermercado,10.57
USR-09601,20.08,supermercado,11.09
USR-09602,0.0,ninguna,0.0
USR-09603,0.0,ninguna,0.0
USR-09607,266.21,viajes,266.21
USR-09608,6.83,restaurante,6.1
USR-09609,224.01,tecnologia,84.08
USR-09610,13.64,supermercado,13.64
USR-09614,238.92,viajes,121.82
USR-09615,0.0,ninguna,0.0
USR-09616,0.0,ninguna,0.0
USR-09617,10.09,ropa_accesorios,7.57
USR-09618,0.0,ninguna,0.0
USR-09619,0.0,ninguna,0.0
USR-09620,6.12,educacion,6.12
USR-09626,18.07,ropa_accesorios,11.5
USR-09627,5.48,restaurante,5.09
USR-09628,0.0,ninguna,0.0
USR-09631,0.35,supermercado,0.35
USR-09632,0.0,ninguna,0.0
USR-09634,0.0,ninguna,0.0
USR-09635,20.93,salud,20.93
USR-09639,12.51,supermercado,8.99
USR-09645,5.51,tecnologia,5.51
USR-09646,96.52,supermercado,96.52
USR-09647,18.51,viajes,18.51
USR-09649,0.0,ninguna,0.0
USR-09651,18.58,restaurante,14.39
USR-09652,0.0,ninguna,0.0
USR-09654,9.33,salud,9.33
USR-09656,14.97,restaurante,14.97
USR-09659,4.41,supermercado,2.68
USR-09663,3.61,ropa_accesorios,3.61
USR-09664,16.73,entretenimiento,7.34
USR-09665,54.64,viajes,38.83
USR-09669,0.0,ninguna,0.0
USR-09672,31.55,tecnologia,31.55
USR-09674,16.36,entretenimiento,7.69
USR-09675,5.98,retiro_cajero,5.98
USR-09676,0.0,ninguna,0.0
USR-09677,0.0,ninguna,0.0
USR-09680,18.48,hogar,18.48
USR-09684,8.15,entretenimiento,4.35
USR-09689,8.76,restaurante,8.76
USR-09691,0.89,tecnologia,0.89
USR-09693,0.0,ninguna,0.0
USR-09695,0.0,ninguna,0.0
USR-09696,0.0,ninguna,0.0
USR-09697,0.27,supermercado,0.27
USR-09698,3.01,restaurante,3.01
USR-09700,0.0,ninguna,0.0
USR-09702,8.91,restaurante,8.91
USR-09703,8.59,restaurante,6.58
USR-09704,0.0,ninguna,0.0
USR-09706,0.0,ninguna,0.0
USR-09709,0.0,ninguna,0.0
USR-09711,9.45,restaurante,9.45
USR-09712,9.62,salud,9.62
USR-09713,16.9,transporte,12.2
USR-09714,0.0,ninguna,0.0
USR-09716,0.0,ninguna,0.0
USR-09719,24.51,supermercado,15.71
USR-09721,0.0,ninguna,0.0
USR-09722,27.38,educacion,14.36
USR-09723,0.0,ninguna,0.0
USR-09724,13.09,supermercado,13.09
USR-09725,0.0,ninguna,0.0
USR-09727,31.61,supermercado,31.61
USR-09730,50.0,supermercado,25.98
USR-09732,0.0,ninguna,0.0
USR-09735,0.0,ninguna,0.0
USR-09736,0.0,ninguna,0.0
USR-09738,46.87,educacion,46.87
USR-09739,0.0,ninguna,0.0
USR-09742,186.97,restaurante,78.72
USR-09743,23.32,supermercado,12.82
USR-09745,7.51,ropa_accesorios,4.74
USR-09748,8.66,restaurante,8.66
USR-09749,0.0,ninguna,0.0
USR-09750,37.65,viajes,37.65
USR-09751,1.12,restaurante,1.12
USR-09752,0.0,ninguna,0.0
USR-09753,6.44,salud,4.26
USR-09754,0.0,ninguna,0.0
USR-09756,11.79,restaurante,7.86
USR-09757,16.45,educacion,9.15
USR-09760,14.62,ropa_accesorios,7.4
USR-09762,31.38,salud,31.38
USR-09763,3.59,retiro_cajero,3.59
USR-09766,8.66,ropa_accesorios,5.62
USR-09768,0.0,ninguna,0.0
USR-09771,23.36,gobierno,13.58
USR-09772,11.97,restaurante,11.97
USR-09773,3.28,gobierno,3.28
USR-09774,0.0,ninguna,0.0
USR-09776,11.07,supermercado,7.94
USR-09777,44.97,ropa_accesorios,19.14
USR-09778,0.0,ninguna,0.0
USR-09779,21.86,restaurante,9.44
USR-09781,9.09,transporte,9.09
USR-09784,33.42,supermercado,33.42
USR-09785,0.0,ninguna,0.0
USR-09789,7.45,gobierno,7.45
USR-09792,118.96,gobierno,118.96
USR-09794,0.0,ninguna,0.0
USR-09800,0.0,ninguna,0.0
USR-09802,222.09,tecnologia,210.92
USR-09803,39.13,salud,17.44
USR-09804,74.16,salud,34.99
USR-09805,0.0,ninguna,0.0
USR-09806,0.0,ninguna,0.0
USR-09807,17.12,restaurante,12.2
USR-09808,0.0,ninguna,0.0
USR-09816,12.07,supermercado,12.07
USR-09823,5.36,entretenimiento,5.36
USR-09827,119.97,supermercado,119.97
USR-09830,25.23,entretenimiento,25.23
USR-09831,12.24,supermercado,12.24
USR-09833,5.4,entretenimiento,5.4
USR-09836,9.73,supermercado,9.23
USR-09837,11.63,viajes,6.17
USR-09841,0.0,ninguna,0.0
USR-09843,0.0,ninguna,0.0
USR-09845,0.0,ninguna,0.0
USR-09846,35.29,educacion,31.24
USR-09847,0.0,ninguna,0.0
USR-09848,6.46,entretenimiento,3.12
USR-09852,0.0,ninguna,0.0
USR-09854,10.69,ropa_accesorios,8.13
USR-09855,1.62,tecnologia,1.62
USR-09856,0.0,ninguna,0.0
USR-09858,61.08,restaurante,39.72
USR-09859,16.78,salud,11.68
USR-09860,0.0,ninguna,0.0
USR-09861,0.0,ninguna,0.0
USR-09862,4.02,ropa_accesorios,4.02
USR-09863,0.0,ninguna,0.0
USR-09864,56.85,supermercado,39.21
USR-09865,0.0,ninguna,0.0
USR-09866,0.0,ninguna,0.0
USR-09868,13.89,supermercado,13.89
USR-09872,0.0,ninguna,0.0
USR-09875,37.53,supermercado,24.32
USR-09877,0.0,ninguna,0.0
USR-09878,23.3,supermercado,14.64
USR-09879,22.23,restaurante,10.17
USR-09880,38.33,supermercado,17.04
USR-09882,0.0,ninguna,0.0
USR-09883,0.0,ninguna,0.0
USR-09885,8.18,ropa_accesorios,8.18
USR-09887,22.89,supermercado,17.13
USR-09889,84.93,transporte,54.38
USR-09890,26.88,restaurante,11.93
USR-09891,0.0,ninguna,0.0
USR-09892,17.52,transporte,10.16
USR-09893,6.96,tecnologia,6.52
USR-09895,4.1,gobierno,4.1
USR-09896,0.0,ninguna,0.0
USR-09898,0.0,ninguna,0.0
USR-09899,9.37,restaurante,9.37
USR-09901,15.48,supermercado,15.48
USR-09902,18.65,supermercado,18.65
USR-09908,9.97,tecnologia,5.38
USR-09909,0.0,ninguna,0.0
USR-09914,1.39,restaurante,1.39
USR-09916,0.0,ninguna,0.0
USR-09918,18.22,servicios_digitales,7.76
USR-09922,0.0,ninguna,0.0
USR-09923,241.16,transporte,202.58
USR-09927,0.0,ninguna,0.0
USR-09928,12.41,retiro_cajero,8.18
USR-09930,2.44,gobierno,2.44
USR-09936,21.75,servicios_digitales,9.31
USR-09939,8.64,supermercado,7.52
USR-09940,0.0,ninguna,0.0
USR-09941,0.0,ninguna,0.0
USR-09942,0.0,ninguna,0.0
USR-09945,15.99,transporte,15.99
USR-09947,0.0,ninguna,0.0
USR-09948,16.73,salud,9.03
USR-09950,13.73,restaurante,7.64
USR-09951,0.0,ninguna,0.0
USR-09952,83.71,servicios_digitales,83.71
USR-09953,14.87,retiro_cajero,8.53
USR-09955,18.64,restaurante,14.36
USR-09959,0.0,ninguna,0.0
USR-09960,0.0,ninguna,0.0
USR-09961,17.48,tecnologia,16.71
USR-09962,502.8,hogar,133.37
USR-09965,13.14,tecnologia,6.39
USR-09966,19.6,restaurante,19.6
USR-09968,0.0,ninguna,0.0
USR-09971,258.42,hogar,142.47
USR-09972,6.51,ropa_accesorios,6.51
USR-09973,28.4,entretenimiento,23.0
USR-09974,0.0,ninguna,0.0
USR-09975,37.81,supermercado,37.81
USR-09976,20.94,servicios_digitales,11.4
USR-09978,400.24,viajes,125.86
USR-09979,0.0,ninguna,0.0
USR-09981,0.0,ninguna,0.0
USR-09982,8.91,restaurante,8.91
USR-09983,75.91,ropa_accesorios,75.91
USR-09985,33.32,entretenimiento,18.64
USR-09990,143.73,transporte,143.73
USR-09993,0.0,ninguna,0.0
USR-09994,15.6,supermercado,15.6
USR-09995,9.39,restaurante,4.11
USR-09997,0.52,retiro_cajero,0.52
USR-09998,0.0,ninguna,0.0
USR-09999,8.09,ropa_accesorios,8.09
USR-10001,0.0,ninguna,0.0
USR-10002,0.0,ninguna,0.0
USR-10003,0.0,ninguna,0.0
USR-10004,0.0,ninguna,0.0
USR-10005,44.01,restaurante,19.84
USR-10007,8.06,supermercado,8.06
USR-10008,0.0,ninguna,0.0
USR-10010,0.0,ninguna,0.0
USR-10011,6.94,servicios_digitales,5.08
USR-10014,0.0,ninguna,0.0
USR-10015,68.83,ropa_accesorios,59.95
USR-10017,0.0,ninguna,0.0
USR-10021,0.0,ninguna,0.0
USR-10024,35.69,salud,16.62
USR-10026,0.31,retiro_cajero,0.31
USR-10027,38.55,restaurante,16.85
USR-10028,246.01,transporte,139.16
USR-10029,9.02,ropa_accesorios,5.7
USR-10030,11.5,supermercado,7.59
USR-10032,15.82,ropa_accesorios,12.62
USR-10033,0.0,ninguna,0.0
USR-10034,13.04,restaurante,13.04
USR-10035,48.5,supermercado,48.5
USR-10037,0.0,ninguna,0.0
USR-10039,10.68,supermercado,10.68
USR-10040,37.37,restaurante,25.4
USR-10041,0.0,ninguna,0.0
USR-10042,23.64,supermercado,23.64
USR-10043,50.1,salud,27.3
USR-10045,13.06,supermercado,13.06
USR-10048,185.12,servicios_digitales,104.96
USR-10053,14.55,supermercado,7.7
USR-10062,9.29,servicios_digitales,6.0
USR-10063,0.0,ninguna,0.0
USR-10064,0.0,ninguna,0.0
USR-10067,5.09,ropa_accesorios,5.09
USR-10068,133.36,hogar,133.36
USR-10071,0.0,ninguna,0.0
USR-10072,0.0,ninguna,0.0
USR-10074,16.1,supermercado,16.1
USR-10075,0.0,ninguna,0.0
USR-10077,0.0,ninguna,0.0
USR-10079,32.95,restaurante,14.0
USR-10082,15.97,tecnologia,6.47
USR-10083,0.0,ninguna,0.0
USR-10085,15.14,restaurante,9.21
USR-10086,0.0,ninguna,0.0
USR-10087,3.03,entretenimiento,3.03
USR-10089,71.43,salud,38.23
USR-10091,2.34,restaurante,1.5
USR-10092,4.15,supermercado,4.15
USR-10094,0.0,ninguna,0.0
USR-10095,40.51,restaurante,20.84
USR-10096,0.0,ninguna,0.0
USR-10098,36.57,gobierno,14.6
USR-10099,19.08,restaurante,12.33
USR-10103,0.0,ninguna,0.0
USR-10104,9.68,supermercado,9.68
USR-10106,265.27,supermercado,133.32
USR-10107,71.0,supermercado,51.24
USR-10108,18.15,transporte,18.15
USR-10111,21.72,gobierno,14.8
USR-10112,2.31,supermercado,2.31
USR-10113,0.0,ninguna,0.0
USR-10116,0.0,ninguna,0.0
USR-10118,0.0,ninguna,0.0
USR-10119,18.08,restaurante,18.08
USR-10120,115.47,supermercado,115.47
USR-10121,0.0,ninguna,0.0
USR-10124,45.2,restaurante,21.68
USR-10126,19.63,ropa_accesorios,14.56
USR-10127,13.57,restaurante,13.57
USR-10131,0.0,ninguna,0.0
USR-10132,0.0,ninguna,0.0
USR-10133,14.9,tecnologia,6.98
USR-10134,11.28,restaurante,5.86
USR-10139,27.22,ropa_accesorios,14.21
USR-10143,0.0,ninguna,0.0
USR-10144,32.2,salud,16.69
USR-10145,26.33,gobierno,15.89
USR-10146,0.0,ninguna,0.0
USR-10149,28.33,retiro_cajero,14.41
USR-10150,0.0,ninguna,0.0
USR-10151,0.0,ninguna,0.0
USR-10154,16.4,restaurante,16.4
USR-10155,0.0,ninguna,0.0
USR-10159,0.0,ninguna,0.0
USR-10161,0.0,ninguna,0.0
USR-10162,24.7,gobierno,13.3
USR-10164,5.8,supermercado,5.8
USR-10166,69.35,entretenimiento,36.11
USR-10167,0.0,ninguna,0.0
USR-10168,22.6,transporte,15.31
USR-10169,31.5,restaurante,15.83
USR-10170,0.0,ninguna,0.0
USR-10172,0.0,ninguna,0.0
USR-10173,5.05,servicios_digitales,5.05
USR-10174,0.0,ninguna,0.0
USR-10175,4.14,supermercado,4.14
USR-10179,23.15,supermercado,6.84
USR-10180,0.0,ninguna,0.0
USR-10184,4.4,entretenimiento,4.4
USR-10185,3.04,restaurante,3.04
USR-10187,0.0,ninguna,0.0
USR-10190,16.58,restaurante,12.18
USR-10191,30.28,salud,30.28
USR-10192,0.0,ninguna,0.0
USR-10194,10.42,supermercado,10.42
USR-10196,29.0,supermercado,29.0
USR-10197,0.0,ninguna,0.0
USR-10198,2.82,supermercado,2.82
USR-10199,19.91,educacion,17.99
USR-10201,183.82,supermercado,105.17
USR-10203,1.29,restaurante,1.29
USR-10205,319.55,hogar,220.44
USR-10209,7.03,restaurante,7.03
USR-10210,0.0,ninguna,0.0
USR-10219,26.95,restaurante,14.98
USR-10220,0.0,ninguna,0.0
USR-10223,0.0,ninguna,0.0
USR-10224,0.0,ninguna,0.0
USR-10229,23.04,supermercado,15.06
USR-10230,0.0,ninguna,0.0
USR-10231,0.0,ninguna,0.0
USR-10232,0.0,ninguna,0.0
USR-10236,148.55,viajes,85.74
USR-10237,0.0,ninguna,0.0
USR-10238,0.0,ninguna,0.0
USR-10239,0.0,ninguna,0.0
USR-10240,3.4,restaurante,3.4
USR-10243,26.21,salud,15.27
USR-10245,0.0,ninguna,0.0
USR-10247,36.62,restaurante,16.48
USR-10248,54.77,restaurante,35.34
USR-10249,55.03,restaurante,55.03
USR-10251,14.94,supermercado,14.94
USR-10252,5.46,entretenimiento,5.46
USR-10254,0.0,ninguna,0.0
USR-10260,49.39,supermercado,48.02
USR-10266,19.63,ropa_accesorios,19.63
USR-10267,15.25,retiro_cajero,15.25
USR-10269,51.86,hogar,29.25
USR-10271,21.65,supermercado,16.99
USR-10275,32.1,supermercado,19.22
USR-10277,2.62,supermercado,2.62
USR-10278,37.41,supermercado,37.41
USR-10279,21.38,tecnologia,21.38
USR-10280,1.63,entretenimiento,1.63
USR-10283,39.13,ropa_accesorios,12.19
USR-10284,16.69,entretenimiento,12.76
USR-10285,0.0,ninguna,0.0
USR-10286,27.16,salud,16.69
USR-10288,0.0,ninguna,0.0
USR-10290,172.76,tecnologia,160.18
USR-10293,46.54,viajes,27.63
USR-10295,146.83,transporte,146.83
USR-10297,30.02,supermercado,30.02
USR-10300,21.88,transporte,12.83
USR-10303,88.1,supermercado,70.82
USR-10304,86.53,supermercado,39.14
USR-10305,615.04,viajes,203.02
USR-10306,15.82,restaurante,5.78
USR-10307,0.0,ninguna,0.0
USR-10308,206.32,transporte,111.84
USR-10311,9.16,supermercado,9.16
USR-10312,7.56,transporte,7.56
USR-10313,165.68,supermercado,121.46
USR-10317,144.85,hogar,144.85
USR-10319,6.16,restaurante,4.25
USR-10321,12.15,gobierno,12.15
USR-10324,16.1,gobierno,14.62
USR-10325,30.63,supermercado,23.03
USR-10328,26.85,salud,18.0
USR-10329,0.0,ninguna,0.0
USR-10330,0.0,ninguna,0.0
USR-10331,21.87,entretenimiento,12.81
USR-10333,0.0,ninguna,0.0
USR-10335,0.0,ninguna,0.0
USR-10336,54.56,viajes,49.42
USR-10338,17.27,gobierno,17.27
USR-10341,10.74,supermercado,10.74
USR-10343,17.48,restaurante,10.56
USR-10346,0.0,ninguna,0.0
USR-10347,214.31,servicios_digitales,89.1
USR-10348,0.0,ninguna,0.0
USR-10351,0.0,ninguna,0.0
USR-10353,6.18,supermercado,6.18
USR-10355,20.1,restaurante,17.15
USR-10357,17.08,restaurante,13.41
USR-10358,0.0,ninguna,0.0
USR-10359,0.0,ninguna,0.0
USR-10362,234.05,supermercado,116.3
USR-10363,0.0,ninguna,0.0
USR-10366,11.22,supermercado,11.22
USR-10367,0.0,ninguna,0.0
USR-10368,35.27,ropa_accesorios,11.03
USR-10369,2.99,restaurante,1.9
USR-10370,16.03,supermercado,11.91
USR-10372,0.0,ninguna,0.0
USR-10373,2.46,educacion,1.3
USR-10374,6.51,servicios_digitales,6.51
USR-10375,0.0,ninguna,0.0
USR-10376,239.45,hogar,146.72
USR-10380,0.0,ninguna,0.0
USR-10381,190.01,servicios_digitales,117.33
USR-10383,7.64,entretenimiento,7.64
USR-10384,6.27,ropa_accesorios,6.27
USR-10385,15.04,supermercado,15.04
USR-10387,35.43,supermercado,18.96
USR-10389,0.0,ninguna,0.0
USR-10390,76.46,supermercado,76.46
USR-10392,19.49,transporte,13.81
USR-10399,33.55,servicios_digitales,33.55
USR-10400,11.93,gobierno,11.93
USR-10401,0.0,ninguna,0.0
USR-10403,3.99,retiro_cajero,3.99
USR-10405,3.15,transporte,3.15
USR-10411,3.73,supermercado,3.36
USR-10415,15.12,supermercado,15.12
USR-10417,82.53,hogar,82.53
USR-10418,337.57,transporte,132.99
USR-10419,24.4,ropa_accesorios,6.9
USR-10422,20.38,restaurante,14.06
USR-10424,37.05,restaurante,18.1
USR-10425,19.96,viajes,19.96
USR-10426,6.66,restaurante,3.59
USR-10427,1.99,ropa_accesorios,1.99
USR-10428,14.29,supermercado,7.51
USR-10429,0.0,ninguna,0.0
USR-10430,18.08,restaurante,17.28
USR-10431,50.36,tecnologia,50.36
USR-10432,0.0,ninguna,0.0
USR-10433,0.0,ninguna,0.0
USR-10435,0.0,ninguna,0.0
USR-10436,0.0,ninguna,0.0
USR-10440,31.88,supermercado,31.88
USR-10441,10.32,restaurante,6.79
USR-10442,0.0,ninguna,0.0
USR-10445,4.1,supermercado,4.1
USR-10446,93.91,restaurante,93.91
USR-10447,69.85,restaurante,38.94
USR-10448,16.4,tecnologia,13.87
USR-10449,0.0,ninguna,0.0
USR-10450,0.0,ninguna,0.0
USR-10453,12.85,transporte,12.85
USR-10455,0.0,ninguna,0.0
USR-10458,7.38,supermercado,7.38
USR-10459,40.76,supermercado,40.76
USR-10460,0.0,ninguna,0.0
USR-10463,0.0,ninguna,0.0
USR-10466,0.0,ninguna,0.0
USR-10468,0.0,ninguna,0.0
USR-10469,9.51,entretenimiento,9.51
USR-10471,36.91,entretenimiento,23.2
USR-10477,0.0,ninguna,0.0
USR-10478,17.03,servicios_digitales,10.9
USR-10479,59.27,ropa_accesorios,22.21
USR-10480,13.88,educacion,13.88
USR-10481,24.53,supermercado,14.24
USR-10482,0.0,ninguna,0.0
USR-10483,0.0,ninguna,0.0
USR-10484,31.31,supermercado,19.0
USR-10485,19.29,transporte,19.29
USR-10486,7.1,restaurante,3.46
USR-10487,48.09,hogar,25.68
USR-10488,35.22,salud,18.28
USR-10489,0.0,ninguna,0.0
USR-10491,12.4,ropa_accesorios,12.4
USR-10495,13.13,restaurante,13.13
USR-10496,28.55,entretenimiento,25.54
USR-10497,44.17,supermercado,20.85
USR-10498,0.0,ninguna,0.0
USR-10501,12.03,gobierno,12.03
USR-10505,17.78,salud,17.78
USR-10506,9.19,restaurante,9.19
USR-10507,13.46,supermercado,13.46
USR-10510,21.81,restaurante,15.07
USR-10515,5.29,restaurante,5.29
USR-10517,0.0,ninguna,0.0
USR-10519,0.47,entretenimiento,0.47
USR-10520,0.0,ninguna,0.0
USR-10521,0.0,ninguna,0.0
USR-10524,6.66,transporte,6.66
USR-10526,9.57,restaurante,5.12
USR-10527,33.24,transporte,18.26
USR-10530,42.64,supermercado,27.27
USR-10531,11.62,supermercado,11.62
USR-10532,0.0,ninguna,0.0
USR-10533,5.71,gobierno,5.71
USR-10534,18.85,restaurante,9.65
USR-10536,68.44,educacion,39.07
USR-10540,3.49,transporte,3.49
USR-10541,0.0,ninguna,0.0
USR-10542,5.64,supermercado,4.78
USR-10545,18.53,viajes,18.53
